epoch,train_loss,valid_loss,accuracy
1,0.385648,0.367154,0.829111
2,0.364832,0.353588,0.834178
3,0.358407,0.349323,0.838016
4,0.356452,0.345603,0.839705
5,0.352220,0.343645,0.841855
