epoch,train_loss,valid_loss,accuracy
1,0.371325,0.364304,0.827883
2,0.368565,0.349575,0.835713
3,0.366613,0.351428,0.837556
4,0.359717,0.348236,0.840473
5,0.354157,0.354475,0.837556
6,0.363506,0.370684,0.839552
7,0.359021,0.345405,0.842776
8,0.350055,0.342262,0.842315
9,0.337860,0.340928,0.843390
10,0.338609,0.341498,0.843544
