epoch,train_loss,valid_loss,accuracy
1,0.502289,0.317208,0.852426
2,0.380992,0.312852,0.856112
3,0.342319,0.314629,0.855190
4,0.326401,0.309107,0.859797
5,0.319540,0.312722,0.850276
6,0.317383,0.305781,0.857801
7,0.319831,0.308958,0.856573
8,0.315496,0.316266,0.853962
9,0.314836,0.319956,0.850276
10,0.315653,0.352440,0.830467
