epoch,train_loss,valid_loss,accuracy
1,0.459832,0.365953,0.831081
2,0.363465,0.323936,0.846744
3,0.334556,0.320883,0.847819
4,0.321190,0.323551,0.849202
5,0.314015,0.322681,0.848741
6,0.308248,0.316815,0.853808
7,0.303611,0.312478,0.856265
8,0.298680,0.316619,0.855037
9,0.291767,0.311961,0.857494
10,0.287862,0.311234,0.857801
