epoch,train_loss,valid_loss,accuracy
1,0.444270,0.320656,0.850891
2,0.363295,0.325481,0.848894
3,0.337740,0.320917,0.846284
4,0.325825,0.323364,0.841830
5,0.319565,0.315655,0.857801
6,0.322477,0.334048,0.839834
7,0.318191,0.311967,0.849969
8,0.316002,0.311303,0.853962
9,0.322018,0.307689,0.857187
10,0.321648,0.307580,0.854576
