epoch,train_loss,valid_loss,accuracy
1,0.475409,0.346270,0.842752
2,0.365302,0.318842,0.852580
3,0.336850,0.310908,0.857033
4,0.322634,0.307777,0.859490
5,0.319697,0.311735,0.849509
6,0.313033,0.308235,0.861026
7,0.305893,0.301165,0.866861
8,0.301994,0.303107,0.857494
9,0.295828,0.298907,0.865940
10,0.290653,0.299650,0.865018
