epoch,train_loss,valid_loss,accuracy
1,0.425438,0.341447,0.854576
2,0.360901,0.387532,0.818796
3,0.339973,0.345020,0.839834
4,0.328384,0.313771,0.856112
5,0.323893,0.312965,0.851966
6,0.318275,0.310924,0.860565
7,0.314351,0.309578,0.860258
8,0.309570,0.308283,0.862561
9,0.304917,0.302205,0.861026
10,0.303117,0.300765,0.863329
