epoch,train_loss,valid_loss,accuracy
1,0.410061,0.517761,0.776601
2,0.359265,0.374170,0.822969
3,0.339807,0.331730,0.843237
4,0.329085,0.339500,0.845693
5,0.322123,0.398585,0.818056
6,0.314782,0.325005,0.852910
7,0.311699,0.311441,0.856134
8,0.306234,0.307447,0.857209
9,0.303322,0.305794,0.858898
10,0.300741,0.305450,0.858130
