epoch,train_loss,valid_loss,accuracy
1,0.435071,0.347850,0.842598
2,0.364830,0.387571,0.827856
3,0.345072,0.418149,0.793458
4,0.329069,0.325569,0.848894
5,0.322451,0.342351,0.841523
6,0.316266,0.342486,0.844287
7,0.312760,0.323441,0.850430
8,0.310503,0.317858,0.850123
9,0.304976,0.316955,0.851658
10,0.302792,0.315208,0.853348
