epoch,train_loss,valid_loss,accuracy
1,0.430323,0.416616,0.799908
2,0.362229,0.450496,0.828317
3,0.334703,0.437463,0.810964
4,0.327883,0.469304,0.805436
5,0.317325,0.349270,0.832310
6,0.309164,0.321085,0.849662
7,0.311957,0.357253,0.831388
8,0.304660,0.314004,0.853041
9,0.296843,0.312548,0.854576
10,0.291086,0.311575,0.856265
