epoch,train_loss,valid_loss,accuracy
1,0.423601,0.396317,0.839220
2,0.360700,0.440774,0.791155
3,0.341142,0.333977,0.843059
4,0.329619,0.324186,0.846591
5,0.325745,0.326744,0.843213
6,0.320678,0.319322,0.849202
7,0.315134,0.323710,0.847205
8,0.311106,0.312761,0.853041
9,0.304539,0.308072,0.852887
10,0.300720,0.307815,0.854576
