epoch,train_loss,valid_loss,accuracy
1,0.617835,0.589972,0.730000
2,0.508366,0.391765,0.820000
3,0.446956,0.364009,0.822500
4,0.412564,0.386705,0.832500
5,0.392310,0.415948,0.810000
6,0.377884,0.367937,0.827500
7,0.357291,0.367100,0.830000
8,0.347048,0.393925,0.810000
9,0.332002,0.378191,0.825000
10,0.321020,0.376721,0.820000
