epoch,train_loss,valid_loss,accuracy
1,0.376247,0.368967,0.827812
2,0.366233,0.379520,0.826719
3,0.364611,0.356412,0.833438
4,0.369261,0.353658,0.833125
5,0.361593,0.355403,0.833438
6,0.357464,0.347465,0.837969
7,0.352499,0.346770,0.836563
8,0.355510,0.345560,0.839063
9,0.340290,0.344363,0.839688
10,0.341271,0.344066,0.839688
