epoch,train_loss,valid_loss,accuracy
1,0.513757,0.451614,0.802500
2,0.414465,0.469870,0.786250
3,0.384132,0.519016,0.726250
4,0.369090,0.422811,0.788750
5,0.363048,0.426263,0.806250
6,0.348205,0.399944,0.815000
7,0.336480,0.409741,0.805000
8,0.329062,0.411539,0.812500
9,0.316019,0.409615,0.803750
10,0.311364,0.417415,0.812500
