epoch,train_loss,valid_loss,accuracy
1,0.602726,0.603683,0.752500
2,0.481454,0.404551,0.817500
3,0.425042,0.411401,0.820000
4,0.392916,0.424033,0.827500
5,0.372788,0.395635,0.827500
6,0.354761,0.420378,0.835000
7,0.339784,0.428201,0.827500
8,0.326597,0.438209,0.827500
9,0.312485,0.448145,0.835000
10,0.301423,0.450200,0.832500
