epoch,train_loss,valid_loss,accuracy
1,0.375712,0.362193,0.831563
2,0.369432,0.373252,0.829531
3,0.373782,0.349091,0.839688
4,0.369064,0.353206,0.835938
5,0.361587,0.357971,0.824844
6,0.350354,0.342558,0.843125
7,0.357838,0.344241,0.844688
8,0.335632,0.344441,0.843437
9,0.342440,0.343208,0.844844
10,0.342707,0.343508,0.845469
