epoch,train_loss,valid_loss,accuracy
1,0.660994,0.653742,0.780000
2,0.601013,0.474251,0.780000
3,0.526191,0.392981,0.795000
4,0.478347,0.364476,0.820000
5,0.453951,0.443355,0.755000
6,0.427148,0.356488,0.830000
7,0.403040,0.366122,0.830000
8,0.379288,0.365766,0.835000
9,0.355861,0.377169,0.820000
10,0.337704,0.380823,0.820000
