epoch,train_loss,valid_loss,accuracy
1,0.394287,0.381563,0.809375
2,0.366463,0.373652,0.819687
3,0.379716,0.373554,0.826563
4,0.364634,0.366011,0.822500
5,0.354324,0.367218,0.826875
6,0.356904,0.361134,0.832812
7,0.351434,0.358323,0.833750
8,0.347407,0.357005,0.833438
9,0.345684,0.357236,0.835000
10,0.341466,0.357008,0.836563
