epoch,train_loss,valid_loss,accuracy
1,0.400745,0.386746,0.821875
2,0.358819,0.405425,0.820938
3,0.367780,0.365671,0.832812
4,0.373620,0.390435,0.818438
5,0.369114,0.363340,0.829375
6,0.360582,0.360244,0.837188
7,0.359498,0.358877,0.830312
8,0.356138,0.360109,0.831563
9,0.347632,0.358506,0.833750
10,0.341839,0.357795,0.835000
