epoch,train_loss,valid_loss,accuracy
1,0.414654,0.373729,0.832187
2,0.385071,0.396835,0.814062
3,0.377205,0.357111,0.843750
4,0.364803,0.346818,0.840937
5,0.363092,0.351300,0.842500
6,0.364201,0.348895,0.839063
7,0.362242,0.339925,0.849375
8,0.364036,0.339136,0.844688
9,0.351141,0.337513,0.845625
10,0.337537,0.338575,0.846250
