epoch,train_loss,valid_loss,accuracy
1,0.491649,0.401703,0.822942
2,0.401274,0.360396,0.845055
3,0.360824,0.335183,0.849662
4,0.335771,0.327459,0.852119
5,0.332943,0.324751,0.855344
