epoch,train_loss,valid_loss,accuracy
1,0.359378,0.371091,0.824478
2,0.330969,0.332405,0.845823
3,0.320534,0.320866,0.848127
4,0.314792,0.317001,0.848741
5,0.305537,0.315249,0.848280
