epoch,train_loss,valid_loss,accuracy
1,0.391105,0.398770,0.801136
2,0.349233,0.336204,0.851044
3,0.325964,0.332496,0.848587
4,0.318714,0.321059,0.853041
5,0.307530,0.318450,0.851812
