epoch,train_loss,valid_loss,accuracy
1,0.371947,0.450721,0.829418
2,0.347362,0.328753,0.850299
3,0.326323,0.343543,0.827729
4,0.312043,0.313259,0.858437
5,0.305379,0.309617,0.859051
