epoch,train_loss,valid_loss,accuracy
1,0.362816,0.336866,0.849355
2,0.331466,0.315068,0.857494
3,0.324537,0.311670,0.854576
4,0.317597,0.308759,0.860565
5,0.313141,0.305555,0.862101
