epoch,train_loss,valid_loss,accuracy
1,0.358854,0.362914,0.819871
2,0.331624,0.335821,0.844441
3,0.323295,0.323197,0.848587
4,0.314888,0.313774,0.850584
5,0.306182,0.313022,0.849355
