epoch,train_loss,valid_loss,accuracy
1,0.416457,0.368024,0.829699
2,0.354591,0.371293,0.820332
3,0.328444,0.313829,0.854269
4,0.318905,0.312417,0.855190
5,0.311397,0.309221,0.857340
