epoch,train_loss,valid_loss,accuracy
1,0.371931,0.364767,0.826654
2,0.334990,0.316291,0.856287
3,0.322880,0.309691,0.860126
4,0.314960,0.307539,0.857823
5,0.305748,0.306175,0.860587
