epoch,train_loss,valid_loss,accuracy
1,0.381295,0.350218,0.837991
2,0.336341,0.326765,0.838759
3,0.326011,0.311318,0.853348
4,0.318932,0.305854,0.864865
5,0.307395,0.304436,0.862254
