epoch,train_loss,valid_loss,accuracy
1,0.386718,0.522492,0.826474
2,0.348028,0.357108,0.821253
3,0.331750,0.348157,0.833999
4,0.326328,0.313665,0.856265
5,0.314483,0.310693,0.860412
