epoch,train_loss,valid_loss,accuracy
1,0.387736,0.334960,0.840756
2,0.347059,0.326675,0.850430
3,0.338949,0.312828,0.852580
4,0.323103,0.311335,0.855805
5,0.308964,0.305764,0.859644
