epoch,train_loss,valid_loss,accuracy
1,0.379425,0.325187,0.850123
2,0.343520,0.350650,0.839220
3,0.332878,0.330575,0.845670
4,0.329370,0.337827,0.831849
5,0.320829,0.322675,0.851351
6,0.316773,0.312955,0.856112
7,0.313580,0.306799,0.855037
8,0.308103,0.305809,0.858415
9,0.301127,0.307260,0.857801
10,0.296430,0.307447,0.858876
