epoch,train_loss,valid_loss,accuracy
1,0.373519,0.329969,0.850123
2,0.342592,0.330338,0.848434
3,0.330656,0.374170,0.822174
4,0.323238,0.316739,0.856112
5,0.319130,0.323534,0.840909
6,0.314138,0.309431,0.855958
7,0.311911,0.312167,0.857187
8,0.306867,0.310445,0.855037
9,0.301150,0.309191,0.859337
10,0.295816,0.310021,0.857801
