epoch,train_loss,valid_loss,accuracy
1,0.367037,0.343191,0.834306
2,0.338787,0.345358,0.837531
3,0.328970,0.346736,0.839373
4,0.323743,0.361149,0.836456
5,0.318094,0.320787,0.848434
6,0.312848,0.328938,0.850584
7,0.312034,0.320651,0.850584
8,0.306805,0.318952,0.853655
9,0.301127,0.319539,0.850737
10,0.295208,0.320252,0.852580
