epoch,train_loss,valid_loss,accuracy
1,0.379983,0.325641,0.852887
2,0.340529,0.332031,0.852119
3,0.330949,0.366423,0.812654
4,0.325311,0.312667,0.853194
5,0.318437,0.312384,0.859183
6,0.316426,0.310129,0.854883
7,0.313668,0.305768,0.859797
8,0.306201,0.301092,0.862408
9,0.301291,0.302210,0.861794
10,0.296829,0.300802,0.864711
