epoch,train_loss,valid_loss,accuracy
1,0.383607,0.352102,0.830313
2,0.343567,0.311306,0.856726
3,0.331551,0.316497,0.852733
4,0.326019,0.314978,0.854115
5,0.318493,0.314188,0.856419
6,0.314693,0.309940,0.852426
7,0.311797,0.311915,0.856726
8,0.308502,0.313027,0.853808
9,0.303340,0.307770,0.859183
10,0.297675,0.308045,0.858415
