epoch,train_loss,valid_loss,accuracy
1,0.368363,0.338337,0.843827
2,0.336823,0.342688,0.847973
3,0.327489,0.333948,0.849048
4,0.321415,0.335482,0.843827
5,0.317237,0.322279,0.848894
6,0.313902,0.323665,0.850891
7,0.309379,0.318599,0.852119
8,0.300925,0.315788,0.857494
9,0.292989,0.319195,0.854576
10,0.288046,0.318052,0.853348
