epoch,train_loss,valid_loss,accuracy
1,0.376961,0.369815,0.823710
2,0.364276,0.366076,0.828624
3,0.363367,0.362405,0.829085
4,0.370119,0.368085,0.830927
5,0.369614,0.360653,0.831235
6,0.359325,0.363783,0.831542
7,0.352454,0.359697,0.836149
8,0.351427,0.366737,0.828778
9,0.354577,0.362384,0.835074
10,0.346937,0.355411,0.835227
11,0.349604,0.355800,0.837224
12,0.354818,0.361029,0.834920
13,0.348553,0.355626,0.837070
14,0.366064,0.356995,0.837838
15,0.340417,0.355904,0.837531
