epoch,train_loss,valid_loss,accuracy
1,0.365268,0.375059,0.830160
2,0.368258,0.376689,0.827549
3,0.353693,0.370271,0.829392
4,0.348117,0.356784,0.834459
5,0.359037,0.357894,0.834459
