epoch,train_loss,valid_loss,accuracy
1,0.379948,0.369224,0.823710
2,0.381178,0.378513,0.813268
3,0.364472,0.373814,0.829085
4,0.354879,0.361919,0.829545
5,0.377086,0.363357,0.832310
6,0.358995,0.360549,0.833231
7,0.377888,0.361265,0.835842
8,0.355571,0.361993,0.834152
9,0.352794,0.357980,0.832156
10,0.348167,0.356347,0.834767
11,0.344926,0.360014,0.836302
12,0.346064,0.356076,0.835381
13,0.331989,0.356581,0.834152
14,0.355321,0.356500,0.835381
15,0.337129,0.355222,0.836302
