epoch,train_loss,valid_loss,accuracy
1,0.652493,0.640229,0.745000
2,0.576183,0.528685,0.745000
3,0.509619,0.424420,0.775000
4,0.459058,0.414294,0.825000
5,0.423650,0.422706,0.825000
6,0.397036,0.428489,0.815000
7,0.372025,0.444685,0.820000
8,0.350458,0.471667,0.800000
9,0.324949,0.470141,0.815000
10,0.305981,0.476462,0.815000
