epoch,train_loss,valid_loss,accuracy
1,0.610672,0.612764,0.797500
2,0.501362,0.390733,0.830000
3,0.442970,0.464383,0.800000
4,0.412029,0.371864,0.835000
5,0.383495,0.421441,0.832500
6,0.362599,0.451414,0.782500
7,0.341327,0.421333,0.820000
8,0.323239,0.451579,0.815000
9,0.306292,0.467056,0.815000
10,0.288735,0.475597,0.815000
