epoch,train_loss,valid_loss,accuracy
1,0.608357,0.597765,0.775000
2,0.497327,0.472570,0.772500
3,0.433219,0.455310,0.750000
4,0.404301,0.471307,0.802500
5,0.383629,0.380426,0.830000
6,0.363748,0.428217,0.785000
7,0.346971,0.393250,0.815000
8,0.331449,0.410743,0.812500
9,0.323910,0.392491,0.825000
10,0.317109,0.391490,0.812500
