epoch,train_loss,valid_loss,accuracy
1,0.551874,0.401838,0.845000
2,0.449185,0.377465,0.838750
3,0.415926,0.370930,0.808750
4,0.386246,0.349602,0.838750
5,0.382463,0.326387,0.851250
6,0.370899,0.314960,0.846250
7,0.362297,0.316387,0.853750
8,0.345620,0.320754,0.852500
9,0.337363,0.320988,0.863750
10,0.326675,0.321283,0.865000
