epoch,train_loss,valid_loss,accuracy
1,0.635305,0.672216,0.800000
2,0.568720,0.475136,0.805000
3,0.509998,0.402975,0.800000
4,0.465718,0.404875,0.825000
5,0.434270,0.452377,0.800000
6,0.404124,0.526339,0.780000
7,0.381958,0.459061,0.805000
8,0.360906,0.479528,0.790000
9,0.343057,0.454784,0.805000
10,0.328558,0.459603,0.805000
