epoch,train_loss,valid_loss,accuracy
1,0.502155,0.433930,0.812500
2,0.420288,0.380247,0.827500
3,0.396621,0.574938,0.778750
4,0.382563,0.382423,0.816250
5,0.375646,0.375550,0.828750
6,0.362245,0.365169,0.840000
7,0.347527,0.379942,0.823750
8,0.340138,0.373298,0.835000
9,0.333628,0.372506,0.838750
10,0.324102,0.371922,0.838750
