epoch,train_loss,valid_loss,accuracy
1,0.370638,0.368541,0.821563
2,0.369097,0.352846,0.832812
3,0.359914,0.356341,0.830000
4,0.365303,0.352211,0.837344
5,0.353516,0.349504,0.838281
6,0.352402,0.346770,0.838750
7,0.351638,0.346841,0.839688
8,0.351909,0.343996,0.838437
9,0.351471,0.343708,0.837969
10,0.335374,0.343325,0.837812
