epoch,train_loss,valid_loss,accuracy
1,0.389473,0.358650,0.837500
2,0.385748,0.367865,0.835312
3,0.371695,0.377000,0.823750
4,0.368568,0.354466,0.842188
5,0.366056,0.366679,0.838437
6,0.358190,0.365155,0.840937
7,0.358364,0.354992,0.843125
8,0.349041,0.351074,0.845937
9,0.352180,0.350546,0.846875
10,0.340305,0.352345,0.846875
