epoch,train_loss,valid_loss,accuracy
1,0.457423,0.377660,0.815625
2,0.390175,0.372521,0.835000
3,0.389515,0.461126,0.745000
4,0.384334,0.409991,0.821250
5,0.369001,0.368217,0.833750
6,0.365764,0.360936,0.831875
7,0.357818,0.363376,0.828750
8,0.351968,0.363995,0.833750
9,0.340473,0.363529,0.836250
10,0.341492,0.364078,0.837500
