epoch,train_loss,valid_loss,accuracy
1,0.367955,0.346276,0.839859
2,0.365128,0.371233,0.827883
3,0.368976,0.356971,0.835099
4,0.369016,0.352298,0.833564
5,0.368592,0.348903,0.838477
6,0.372063,0.348464,0.841241
7,0.361760,0.343127,0.842622
8,0.349185,0.342463,0.839859
9,0.342871,0.342975,0.842622
10,0.347587,0.344458,0.841855
