epoch,train_loss,valid_loss,accuracy
1,0.374283,0.368114,0.829238
2,0.364500,0.378023,0.826628
3,0.366762,0.367152,0.829392
4,0.374465,0.368643,0.829699
5,0.359956,0.358352,0.833845
6,0.352454,0.358237,0.835381
7,0.347803,0.354608,0.836609
8,0.337707,0.354865,0.837838
9,0.345099,0.355530,0.837991
10,0.335028,0.355803,0.838298
