epoch,train_loss,valid_loss,accuracy
1,0.389878,0.375866,0.838452
2,0.377700,0.482764,0.800061
3,0.380520,0.444875,0.801136
4,0.365862,0.447992,0.786394
5,0.360088,0.368305,0.833692
6,0.355968,0.360038,0.839834
7,0.359777,0.347377,0.839834
8,0.356928,0.345256,0.843366
9,0.347312,133094.859375,0.835227
10,0.353891,0.343132,0.840448
