epoch,train_loss,valid_loss,accuracy
1,0.370127,0.374736,0.814218
2,0.376782,0.351339,0.834792
3,0.354097,0.356078,0.835253
4,0.362766,0.345970,0.842162
5,0.349549,0.344607,0.840012
6,0.350531,0.349639,0.839398
7,0.352989,0.344046,0.845079
8,0.340692,0.342222,0.843237
9,0.355456,0.341658,0.844465
10,0.345413,0.342251,0.844772
