epoch,train_loss,valid_loss,accuracy
1,0.476889,0.338978,0.845823
2,0.365327,0.327241,0.844748
3,0.337873,0.309463,0.853348
4,0.324295,0.320908,0.844441
5,0.318762,0.317061,0.848741
6,0.311267,0.307207,0.859183
7,0.304640,0.316221,0.853962
8,0.299318,0.313983,0.852119
9,0.291979,0.313362,0.858722
10,0.288354,0.314194,0.859490
