epoch,train_loss,valid_loss,accuracy
1,0.415308,0.323384,0.847205
2,0.345260,0.327938,0.849202
3,0.322426,0.324305,0.845516
4,0.310244,0.312733,0.853041
5,0.303690,0.312895,0.854115
