epoch,train_loss,valid_loss,accuracy
1,0.416744,0.359869,0.807125
2,0.349361,0.317813,0.852119
3,0.327826,0.305579,0.859797
4,0.314211,0.301876,0.865172
5,0.306423,0.300688,0.865018
