epoch,train_loss,valid_loss,accuracy
1,0.409328,0.331923,0.839988
2,0.346131,0.325285,0.848894
3,0.328139,0.328610,0.843213
4,0.313962,0.309391,0.853041
5,0.303503,0.308061,0.853655
