epoch,train_loss,valid_loss,accuracy
1,0.411161,0.332810,0.838298
2,0.344462,0.318878,0.848280
3,0.326612,0.315121,0.851044
4,0.313240,0.311715,0.853501
5,0.304032,0.307861,0.853041
