epoch,train_loss,valid_loss,accuracy
1,0.411366,0.334507,0.836763
2,0.347831,0.319087,0.850584
3,0.324259,0.310723,0.853501
4,0.313124,0.303887,0.858262
5,0.306420,0.301305,0.860872
