epoch,train_loss,valid_loss,accuracy
1,0.409760,0.342175,0.833692
2,0.343820,0.326910,0.845977
3,0.322093,0.316391,0.850737
4,0.311617,0.310650,0.852580
5,0.305554,0.311600,0.854423
