epoch,train_loss,valid_loss,accuracy
1,0.420440,0.314949,0.853962
2,0.346972,0.326820,0.843673
3,0.325557,0.303823,0.859951
4,0.315676,0.300255,0.863329
5,0.303944,0.299717,0.865940
