epoch,train_loss,valid_loss,accuracy
1,0.466057,0.393737,0.809889
2,0.361401,0.321068,0.848741
3,0.330025,0.325920,0.844595
4,0.316037,0.318847,0.849969
5,0.308665,0.315200,0.849202
