epoch,train_loss,valid_loss,accuracy
1,0.438192,0.346728,0.830467
2,0.353236,0.330760,0.848894
3,0.324487,0.314111,0.857801
4,0.310273,0.316428,0.849816
5,0.303307,0.314360,0.854269
