epoch,train_loss,valid_loss,accuracy
1,0.579284,0.410669,0.788237
2,0.413190,0.363039,0.829545
3,0.384162,0.363519,0.830927
4,0.376609,0.357838,0.833385
5,0.371299,0.360902,0.829699
6,0.367987,0.356983,0.831081
7,0.364322,0.357071,0.836763
8,0.362624,0.355965,0.833692
9,0.357856,0.356915,0.833077
10,0.359482,0.355844,0.834459
